台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
3700132	3700134		1	1005		0.1
3700133	3700134		2			0.1
3700134	3700135		1	1006		0.1
3700135	3700136		1	1006		0.1
3700136	3700137		1	1006		0.1
3700137	3700138		1	1006		0.1
3700138	3700139,3700140		1	1006		0.1
3700139	3700141		2			0.1
3700140	3700141		2			0.1
3700141	3700142		1	1002		0.1
3700142	3700143		1	1002		0.1
3700143	3700144		1	1006		0.1
3700144	3700145		1	1005		0.1
3700145	3700146		1	1002		0.1
3700146	3700147		1	1006		0.1
3700147	3700148		1	1007		0.1
3700148	3700149		1	1007		0.1
3700149	3700150		1	1007		0.1
3700150	3700151		1	1006		0.1
3700151	3700152		1	1007		0.1
3700152	3700153		1	1007		0.1
3700153	3700154		1	1007		0.1
3700154	3700155		1	1007		0.1
3700155	3700156		1	1007		0.1
3700156	3700157		1	1007		0.1
3700157	3700158		1	1007		0.1
3700158	3700159		2			0.1
3700159	3700160,3700161		1	1007		0.1
3700160	3700162		2			0.1
3700161	3700162		2			0.1
3700162	3700163		1	1006		0.1
3700163	3700164		1	1006		0.1
3700164	3700165		2			0.1
3700165	3700166		1	1006		0.1
3700166	3700167		1	1006		0.1
3700167	3700168		1	1006		0.1
3700168	3700169		1	1006		0.1
3700169	3700170		1	1006		0.1
3700170			1	1006		0.1
3700201	3700202		1	1005		
3700202	3700203		1	1005		
3700203	3700204		1	1005		
3700204	3700205		1	1487		
3700205	3700206		1	1487		
3700206	3700207		1	1487		
3700207	3700208		1	1006		
3700208	3700209		1	1487		
3700209	3700210		1	1006		
3700210	3700211		1	1006		
3700211	3700212		1	1006		
3700212	3700213		1	1006		
3700213	3700214		1	1487		
3700214	3700215		1	1487		
3700215	3700216		1	1487		
3700216	3700217		1	1487		
3700217	3700218		1	1006		
3700218	3700219		1	1006		
3700219	3700220		1	1006		
3700220	3700221		1	1006		
3700221	3700222		1	1005		
3700222	3700223		1	1005		
3700223	3700224		1	1006		
3700224	3700225		1	1006		
3700225	3700226		1	1005		
3700226	3700227		1	1005		
3700227	3700228		1	1006		
3700228	3700229		1	1006		
3700229	3700230		1	1006		
3700230	3700231	1	2			
3700231	3700232		1	1006		
3700232	3700233	1	2			
3700233	3700234		1	1006		
3700234			1	1006		
3700301	3700302		1	1006		
3700302	3700303		1	1006		
3700303	3700304		1	1006		
3700304	3700305		1	1006		
3700305			1	1005		
3700310			1	1006		
3700401	3700402		1	1006		
3700402	3700403		1	1007		
3700403	3700404		1	1007		
3700404	3700405		1	1007		
3700405	3700406		1	1006		
3700406	3700407		1	1007		
3700407	3700408		1	1007		
3700408	3700409		1	1007		
3700409	3700410		1	1007		
3700410	3700411		1	1007		
3700411	3700412		1	1007		
3700412	3700413		1	1007		
3700413	3700414		2			
3700414	3700415,3700416		1	1007		
3700415	3700417		2			
3700416	3700417		2			
3700417	3700418		1	1006		
3700418	3700419		1	1006		
3700419	3700420		2			
3700420	3700421		1	1006		
3700421	3700422		1	1006		
3700422	3700423		1	1006		
3700423	3700424		2			
3700424	3700425		1	1005		
3700425	3700426		1	1006		
3700426	3700427		1	1006		
3700427	3700428		1	1006		
3700428	3700429		1	1006		
3700429			1	1006		
3710101	3710102		1	1243		
3710102	3710103,3710104		1	1243		
3710103	3710105		2			
3710104	3710105		2			
3710105	3710106		1	1243		
3710106	3710107,3710111		1	1243		
3710107	3710108		2			
3710108	3710109		1	1243		
3710109	3710110		1	1243		
3710110			1	1243		
3710111	3710112		2			
3710112			1	1243		
3710901	3710902		1	1243		
3710902			1	1243		
3711501	3711502		1	1243		
3711502		1	2			
3720101	3720102		1	1160		
3720102	3720103		1	1160		
3720103	3720104,3720105		1	1005		
3720104	3720106		2			
3720105	3720106		2			
3720106	3720107		1	1005		
3720107	3720108		1	1005		
3720108	3720109		1	1160		
3720109	3720110,3720112		1	1005		
3720110	3720111		2			
3720111	3720113		1	1160		
3720112	3720113		2			
3720113	3720114		1	1001		
3720114	3720115		1	1001		
3720115	3720116		1	1001		
3720116	3720117		1	1005		
3720117	3720118		1	1005		
3720118	3720119		1	1001		
3720119	3720120		1	1005		
3720120	3720121		1	1005		
3720121	3720122		1	1001		
3720122	3720123,3720124		1	1005		
3720123	3720125		2			
3720124	3720125		2			
3720125	3720126		1	1001		
3720126	3720127		1	1001		
3720127			1	1005		
3720201	3720202		1	1001		
3720202	3720203		2			
3720203	3720204		1	1001		
3720204	3720205		1	1001		
3720205			2			
3720501	3720502		1	1005		
3720502	3720503		1	1001		
3720503	3720504		1	1001		
3720504	3720505		1	1001		
3720505	3720506		1	1001		
3720506	3720507		1	1001		
3720507	3720508,3720511,3720514		1	1001		
3720508	3720509		2			
3720509	3720510		1	1001		
3720510	3720517		1	1001		
3720511	3720512		2			
3720512	3720513		1	1001		
3720513	3720517		1	1001		
3720514	3720515		2			
3720515	3720516		1	1001		
3720516	3720517		1	1001		
3720517	3720518		1	1005		
3720518	3720519		1	1001		
3720519	3720520		1	1005		
3720520	3720521		1	1001		
3720521	3720522		1	1005		
3720522	3720523		1	1001		
3720523	3720524		1	1005		
3720524	3720525	1	2			
3720525	3720526		1	1005		
3720526	3720527	1	2			
3720527	3720528		1	1005		
3720528		1	2			
3730101			1	1005		
3730102			1	1005		
3730103			1	1005		
3730104			1	1005		
3730201	3730202		1	1001		
3730202	3730203		1	1001		
3730203	3730204	1	2			
3730204	3730205		1	1001		
3730205	3730206		1	1001		
3730206	3730207		1	1001		
3730207	3730208		1	1005		
3730208	3730209	1	2			
3730209	3730210		1	1001		
3730210	3730211		1	1001		
3730211			1	1001		
3730301			1	1005		
3730302			1	1005		
3730303			1	1005		
3730304			1	1005		
3730401	3730402		1	1001		
3730402			1	1001		
3730405	3730406		1	1001		
3730406	3730407		1	1001		
3730407	3730408		1	1001		
3730408	3730409		1	1001		
3730409	3730410		1	1005		
3730410	3730411		1	1001		
3730411	3730412,3730414		1	1001		
3730412	3730413		2			
3730413	3730416		1	1001		
3730414	3730415		2			
3730415	3730416		1	1001		
3730416	3730417		1	1001		
3730417	3730418		1	1001		
3730418	3730419		1	1001		
3730419	3730420		1	1001		
3730420	3730421		1	1001		
3730421	3730422		1	1001		
3730423	3730424		1	1001		
3730424	3730425		1	1005		
3730425	3730426		1	1001		
3730426	3730427,3730428		1	1001		
3730427	3730429		2			
3730428	3730429		2			
3730429	3730430		1	1001		
3730431	3730432		1	1001		
3730432	3730433		1	1005		
3730433			1	1001		
3730901			1	1161		
3730902	3730903,3730908,3730912		1	1006		
3730903	3730904		2			
3730904	3730905		1	1006		
3730905	3730906		1	1006		
3730906	3730907		1	1006		
3730907			1	1006		
3730908	3730909		2			
3730909	3730910		1	1006		
3730910	3730911		1	1006		
3730911			1	1006		
3730912	3730913		2			
3730913			1	1006		
3730915	3730916,3730920,3730923		1	1002		
3730916	3730917		2			
3730917	3730918		1	1002		
3730918	3730919		1	1002		
3730919			1	1002		
3730920	3730921		2			
3730921	3730922		1	1002		
3730922			1	1002		
3730923	3730924		2			
3730924			1	1002		
3730926	3730927,3730931,3730936		1	1007		
3730927	3730928		2			
3730928	3730929		1	1007		
3730929	3730930		1	1007		
3730930			1	1007		
3730931	3730932		2			
3730932	3730933		1	1007		
3730933	3730934		1	1007		
3730934	3730935		1	1007		
3730935			1	1007		
3730936	3730937		2			
3730937			1	1007		
3730939	3730940,3730945,3730950		1	1014		
3730940	3730941		2			
3730941	3730942		1	1014		
3730942	3730943		1	1014		
3730943	3730944		1	1014		
3730944			1	1014		
3730945	3730946		2			
3730946	3730947		1	1014		
3730947	3730948		1	1014		
3730948	3730949		1	1014		
3730949			1	1014		
3730950	3730951		2			
3730951			1	1014		
3740701	3740702		1	1005		
3740702	3740703		1	1001		
3740703	3740704		1	1001		
3740704	3740705		1	1005		
3740705	3740706		1	1001		
3740706	3740707		1	1001		
3740707	3740708,3740709,3740710		1	1001		
3740708	3740711		2			
3740709	3740711		2			
3740710	3740711		2			
3740711	3740712		1	1001		
3740712	3740713		1	1005		
3740713	3740714		1	1001		
3740714			1	1001		
3740201	3740202		1	1001		
3740202	3740203		1	1001		
3740203	3740204		1	1161		
3740204	3740205		1	1001		
3740205	3740206		1	1161		
3740206	3740207		1	1161		
3740207	3740208		1	1001		
3740208	3740209		1	1001		
3740209	3740210		1	1161		
3740210	3740211		1	1001		
3740211	3740212		1	1161		
3740212	3740213		1	1001		
3740213	3740214		1	1161		
3740214	3740215		1	1001		
3740215	3740216		1	1001		
3740216	3740217		1	1161		
3740217	3740218		1	1161		
3740218	3740219		1	1001		
3740219	3740220		1	1001		
3740220	3740221		1	1001		
3740221	3740222		1	1001		
3740222	3740223		1	1161		
3740223			1	1001		
3740301	3740302		1	1001		
3740302	3740303		1	1001		
3740303	3740304		1	1001		
3740304	3740305		1	1001		
3740305			1	1001		
3740306			1	1001		
3740401	3740402,3740404		1	1161		
3740402	3740403		2			
3740403	3740406		1	1161		
3740404	3740405		2			
3740405	3740406		1	1161		
3740406	3740411		1	1161		
3740411	3740412	1	2			
3740412	3740413		1	1161		
3740413	3740414		1	1161		
3740414	3740415		1	1161		
3740415	3740416		1	1161		
3740416	3740417		1	1161		
3740417	3740418,3740419,3740420		1	1161		
3740418	3740422		2			
3740419	3740422		2			
3740420	3740421		2			
3740421	3740422		1	1005		
3740422	3740423		1	1161		
3740423			1	1161		
3750101	3750102		1	1001		
3750102	3750103		1	1005		
3750103	3750104		1	1001		
3750104	3750105		1	1001		
3750105	3750106		1	1001		
3750106	3750107		1	1005		
3750107	3750108		1	1001		
3750108	3750109		1	1001		
3750109	3750110		1	1001		
3750110	3750111	1	2			
3750111	3750112		1	1001		
3750112	3750113	1	2			
3750113	3750114		1	1001		
3750114	3750115		1	1001		
3750115	3750116		1	1001		
3750116	3750117		1	1001		
3750117	3750118		1	1005		
3750118	3750119		1	1001		
3750119	3750120		1	1001		
3750120	3750121		1	1005		
3750121	3750122		1	1001		
3750122	3750123	1	2			
3750123	3750124		1	1001		
3750124	3750125		1	1001		
3750125	3750126	1	2			
3750126	3750127		1	1001		
3750127	3750128		1	1005		
3750128	3750129	1	2			
3750129	3750130,3750131		1	1001		
3750130			2			
3750131			2			
3750140			1	1001		
3750141			1	1001		
3750201			1	1001		
3750202	3750203		1	1164		
3750203			1	1005		
3760301	3760302		1	1001		
3760302	3760303		1	1005		
3760303	3760304		1	1001		
3760304	3760305		1	1001		
3760305			1	1005		
3750300			1	1005		
3750301			1	902		
3750302			1	902		
3750303			1	1005		
3750304			1	902		
3750305			1	1005		
3750306			1	902		
3750307			1	902		
3750308			2			
3750309			1	1005		
3750310			1	1005		
3750311			1	1001		
3750312			1	1005		
3750313			2			
3750502			1	1164		
3750503			1	1164		
3750504			1	1005		
3750521			1	1005		
3750522			1	1005		
3750523			1	1005		
3750506			1	1005		
3750507			1	1005		
3750508			1	1001		
3750509			1	1001		
3760401	3760402		1	1179		
3760402	3760403		1	1009		
3760403	3760404		1	1179		
3760404	3760405		1	1001		
3760405	3760406		1	1009		
3760406	3760407		1	1009		
3760407	3760408		1	1001		
3760408	3760409		1	1009		
3760409	3760410		1	1179		
3760410			1	1009		
3760411			1	1009		
3760601	3760602		1	1162		
3760602	3760603		1	1009		
3760603	3760604		1	1163		
3760604	3760605		1	1009		
3760605	3760606		1	1163		
3760606	3760607		1	1009		
3760607	3760608		1	1162		
3760608	3760609		1	1009		
3760609			1	1163		
3760701	3760702		1	1001		
3760702	3760703		1	1009		
3760703	3760704		1	1001		
3760704	3760705		1	1009		
3760705	3760706		1	1001		
3760706	3760707		1	1009		
3760707	3760708,3760710		1	1001		
3760708	3760709		2			
3760709	3760711		1	1001		
3760710	3760711		2			
3760711	3760712		1	1001		
3760712	3760713		1	1001		
3760713	3760714		1	1001		
3760714	3760715		1	1009		
3760715	3760716		1	1009		
3760716	3760717		1	1009		
3760717	3760718		1	1005		
3760718	3760719		1	1001		
3760719	3760720		1	1009		
3760720	3760721,3760722		1	1009		
3760721	3760723		2			
3760722	3760723		2			
3760723	3760724		1	1009		
3760724	3760725		1	1009		
3760725	3760726		1	1009		
3760726	3760727		1	1009		
3760727	3760728		1	1009		
3760728	3760729		1	1001		
3760729	3760730		1	1009		
3760730	3760731		1	1009		
3760731	3760732		1	1009		
3760732	3760733		1	1001		
3760733	3760734		1	1009		
3760734	3760735		1	1001		
3760735	3760736		1	1009		
3760736	3760737		1	1001		
3760737	3760738		1	1009		
3760738	3760739		1	1001		
3760739	3760740		1	1009		
3760740	3760741		1	1009		
3760741	3760742		1	1001		
3760742	3760743		1	1001		
3760743	3760744		1	1009		
3760744	3760745		1	1009		
3760745	3760746		1	1009		
3760746	3760747		1	1009		
3760747	3760748		1	1009		
3760748	3760749		1	1001		
3760749	3760750		1	1009		
3760750	3760751		1	1009		
3760770			1	1001		
3760771			1	1001		
3770201	3770202		1	1001		
3770202	3770203,3770204		1	1006		
3770203	3770205		2			
3770204	3770205		2			
3770205	3770206		1	1009		
3770206	3770207		1	1009		
3770207	3770208		1	1009		
3770208	3770209		1	1006		
3770209	3770210		1	1006		
3770210	3770211		1	1006		
3770211	3770212		1	1001		
3770212	3770213		1	1001		
3770213	3770214		1	1005		
3770214	3770215		1	1009		
3770215	3770216		1	1009		
3770216	3770217		1	1006		
3770217	3770218		1	1009		
3770218	3770219		1	1006		
3770219	3770220		1	1006		
3770220	3770221		1	1006		
3770221	3770222		1	1006		
3770222	3770223		1	1006		
3770223	3770224		1	1006		
3770224	3770225		1	1009		
3770225	3770226		1	1009		
3770226	3770227		1	1009		
3770227	3770228		1	1006		
3770228	3770229,3770230		1	1009		
3770229	3770231		2			
3770230	3770231		2			
3770231	3770232		1	1006		
3770232	3770233		1	1009		
3770233	3770234		1	1005		
3770234	3770235		1	1006		
3770235	3770236		1	1001		
3770236	3770237		1	1006		
3770237	3770238		1	1006		
3770238	3770239,3770240		1	1001		
3770239	3770241		2			
3770240	3770241		2			
3770241	3770242		1	1006		
3770242	3770243		1	1006		
3770243	3770244		1	1006		
3770244	3770245		1	1009		
3770245	3770246		1	1009		
3770246	3770247		1	1006		
3770247	3770248		1	1006		
3770248	3770249		1	1005		
3770249	3770250		1	1009		
3770250			1	1009		
3770251			2			
3770252			2			
3771201			1	1001		
3771202			1	1001		
3771203			1	1001		
3771204			1	1001		
3771205			1	1009		
3771206			1	1001		
3771207			1	1009		
3771208			1	1009		
3771209			1	1005		
3771210			1	1009		
3771211			1	1009		
3771212			1	1009		
3770401			1	1009		
3770402			1	1001		
3770301			1	1009		
3770302			1	1001		
3770303			1	1009		
3770304			1	1001		
3780101			1	1006		
3780102			2			
3780103			2			
3780201			1	1005		0.1
3780202			1	1006		0.1
3780203			1	1005		0.1
3780204			1	1006		0.1
3780205			1	1005		0.1
3780206			1	1006		0.1
3780207			1	1006		0.1
3780208			1	1006		0.1
3780209			1	1005		0.1
3780210			1	1006		0.1
3780220			1	1006		0.1
3780301	3780302		1	1008		0.1
3780302	3780303		1	1006		0.1
3780303	3780304		1	1008		0.1
3780304	3780305		1	1008		0.1
3780305	3780306		1	1006		0.1
3780306	3780307		1	1006		0.1
3780307	3780308		1	1008		0.1
3780308	3780309		1	1006		0.1
3780309	3780310		1	1008		0.1
3780310	3780311		1	1008		0.1
3780311	3780312		1	1005		0.1
3780312	3780313		1	1006		0.1
3780313	3780314		1	1006		0.1
3780314	3780315		1	1006		0.1
3780315	3780316		1	1008		0.1
3780316	3780317		1	1008		0.1
3780317	3780318		1	1008		0.1
3780318	3780319		1	1006		0.1
3780319	3780320		1	1008		0.1
3780320	3780321		1	1006		0.1
3780321	3780322		1	1006		0.1
3780322	3780323		1	1006		0.1
3780323	3780324		1	1005		0.1
3780324	3780325,3780329		1	1005		0.1
3780325	3780326		2			0.1
3780326	3780327		1	1006		0.1
3780327	3780328		1	1008		0.1
3780328	3780331		1	1005		0.1
3780329	3780330		2			0.1
3780330	3780331		1	1005		0.1
3780331	3780332		1	1008		0.1
3780332	3780333		1	1006		0.1
3780333	3780334		1	1008		0.1
3780334	3780335		1	1008		0.1
3780335	3780336		1	1005		0.1
3780336	3780337		1	1008		0.1
3780337	3780338		1	1008		0.1
3780338	3780339		1	1008		0.1
3780339	3780340		1	1006		0.1
3780340	3780341		1	1005		0.1
3780341	3780342		1	1006		0.1
3780342	3780343		1	1006		0.1
3780343	3780344		1	1008		0.1
3780344	3780345		1	1006		0.1
3780345	3780346		1	1008		0.1
3780346	3780347		1	1008		0.1
3780347	3780348		1	1006		0.1
3780348	3780349		1	1008		0.1
3780349	3780350		1	1006		0.1
3780350	3780351		1	1006		0.1
3780351	3780352		1	1008		0.1
3780352			1	1008		0.1
3780401			1	1006		0.1
3780402			1	1008		0.1
3780403			1	1006		0.1
3780404			1	1008		0.1
3950301	3950302		1	1008		0.1
3950302	3950303	1	1	1008		0.1
3950303			1	1008		0.1
3950304			2			0.1
3950401			1	1008		
3950402			1	1006		
3790201	3790202		1	1001		
3790202	3790203		1	1001		
3790203	3790204		1	1001		
3790204	3790205		1	1006		
3790205	3790206		1	1001		
3790206	3790207		1	1001		
3790207	3790208		1	1001		
3790208	3790209		1	1009		
3790209	3790210		1	1005		
3790210	3790211		1	1005		
3790211	3790212		1	1001		
3790212	3790213		1	1005		
3790213	3790214		1	1001		
3790214	3790215		1	1001		
3790215	3790216,3790217		1	1001		
3790216	3790218		2			
3790217	3790218		2			
3790218	3790219		1	1001		
3790219	3790220		1	1001		
3790220	3790221		1	1001		
3790221			2			
3790222	3790302		1	1001		
3790301			1	1001		
3790302		1	2			
3790401	3790402		1	1001		
3790402	3790403		1	1006		
3790403	3790404		1	1005		
3790404	3790405		1	1006		
3790405	3790406		1	1001		
3790406	3790407,3790409,3790410		1	1001		
3790407	3790408		2			
3790408	3790411		1	1005		
3790409	3790411		2			
3790410	3790411		2			
3790411	3790412		1	1001		
3790412	3790413		1	1001		
3790413	3790414		1	1006		
3790414	3790415		1	1005		
3790415	3790416		1	1006		
3790416	3790417		1	1006		
3790417	3790418	1	2			
3790418	3790419		1	1001		
3790419	3790420		1	1001		
3790420	3790421		1	1005		
3790421	3790422		1	1001		
3790422	3790423		1	1005		
3790423			1	1005		
3790501			1	1001		
3790502			1	1006		
3790503			1	1009		
3800101			1	1006		
3800102			1	1009		
3800103			1	1009		
3800104			1	1005		
3800105			1	1006		
3800106			1	1006		
3800107			1	1009		
3800108			1	1009		
3800109			1	1009		
3800110			1	1009		
3800111			1	1009		
3800112			1	1005		
3800113	3800114		1	1005		
3800114	3800115		1	1009		
3800115			1	1009		
3810101			1	1006		
3810102			1	1005		
3810103			1	1006		
3810104			1	1006		
3810105			1	1005		
3810106			1	1006		
3810107			1	1006		
3810108			1	1005		
3810109			1	1006		
3810110			1	1005		
3810111			1	1006		
3810112			1	1005		
3810113			1	1006		
3810114			1	1005		
3810115			1	1009		
3810116			1	1009		
3810117			1	1005		
3810118	3810119		1	1005		
3810119	3810120		1	1006		
3810120			1	1005		
3820201			1	1009		
3820202			1	1009		
3820203			1	1005		
3820204			1	1009		
3820205			1	1009		
3820206			1	1009		
3820207			1	1005		
3820208			1	1009		
3820209			1	1009		
3820210			1	1009		
3820211			1	1009		
3820212			1	1009		
3820213			1	1005		
3820214			1	1005		
3820215			1	1005		
3820216			1	1009		
3820217			1	1009		
3820101			1	1005		
3820102			1	1005		
3830201	3830202		1	1005		
3830202	3830203		1	1005		
3830203	3830204		1	1001		
3830204	3830205		1	1001		
3830205	3830206		1	1001		
3830206	3830207		1	1001		
3830207	3830208		1	1001		
3830208	3830209		1	1006		
3830209	3830210		1	1009		
3830210			1	1001		
3830211	3830302		1	1001		
3830301			1	1001		
3830302		1	2			
3830401	3830402		1	1005		
3830402	3830403		1	1006		
3830403	3830404		1	1001		
3830404	3830405		1	1001		
3830405	3830406		1	1006		
3830406	3830407		1	1006		
3830407	3830408		1	1006		
3830408	3830409		1	1009		
3830409	3830410		1	1006		
3830410	3830411		1	1001		
3830411	3830412		1	1001		
3830412	3830413		1	1005		
3830413	3830414,3830415,3830416		1	1005		
3830414	3830418		2			
3830415	3830418		2			
3830416	3830417		2			
3830417	3830418		1	1006		
3830418	3830419		1	1009		
3830419	3830420		1	1005		
3830420	3830421		1	1009		
3830421	3830422		1	1009		
3830422	3830423		1	1001		
3830423	3830424		1	1001		
3830424	3830425		1	1006		
3830425	3830426		1	1006		
3830426	3830427		1	1005		
3830427			1	1006		
3830501	3830502,3830507,3830512		1	1001		
3830502	3830503		2			
3830503	3830504		1	1001		
3830504	3830505		1	1001		
3830505	3830506		1	1001		
3830506			1	1001		
3830507	3830508		2			
3830508	3830509		1	1001		
3830509	3830510		1	1001		
3830510	3830511		1	1001		
3830511			1	1001		
3830512	3830513		2			
3830513			1	1001		
3830514	3830515,3830520,3830525		1	1006		
3830515	3830516		2			
3830516	3830517		1	1006		
3830517	3830518		1	1006		
3830518	3830519		1	1006		
3830519			1	1006		
3830520	3830521		2			
3830521	3830522		1	1006		
3830522	3830523		1	1006		
3830523	3830524		1	1006		
3830524			1	1006		
3830525	3830526		2			
3830526			1	1006		
3830527	3830528,3830532,3830536		1	1009		
3830528	3830529		2			
3830529	3830530		1	1009		
3830530	3830531		1	1009		
3830531			1	1009		
3830532	3830533		2			
3830533	3830534		1	1009		
3830534	3830535		1	1009		
3830535			1	1009		
3830536	3830537		2			
3830537			1	1009		
3840201	3840202		1	1009		
3840202	3840203		1	1005		
3840203	3840204		1	1001		
3840204	3840205		1	1001		
3840205	3840206		1	1006		
3840206	3840207		1	1006		
3840207	3840208		1	1009		
3840208	3840209		1	1009		
3840209	3840210		1	1001		
3840210			1	1001		
3840301			1	1001		
3840302			1	1177		
3840303			1	1001		
3840304			1	1001		
3840305			1	1177		
3840306			1	1006		
3840307			1	1005		
3840308			1	1178		
3840309			1	1178		
3840310			1	1178		
3840311			1	1177		
3840312			1	1178		
3840313			1	1178		
3840314			1	1177		
3840315			1	1001		
3840316			1	1177		
3840317			1	1177		
3840318			1	1001		
3840322			1	1177		
3840331			1	1177		
3840332			1	1177		
3840333			1	1001		
3840334			1	1001		
3840335			1	1177		
3840336			1	1006		
3840337			1	1005		
3840338			1	1178		
3840339			1	1178		
3840340			1	1178		
3840341			1	1001		
3840342			1	1177		
3840343			1	1177		
3840344			1	1178		
3840345			1	1178		
3840346			1	1177		
3840347			1	1177		
3840348			1	1177		
3840349			1	1001		
3840360			1	1178		
3840361			1	1178		
3840362			1	1178		
3840363			1	1001		
3840350			1	1178		
3840351			1	1178		
3840352			1	1178		
3840401	3840402		1	1006		
3840402	3840403		1	1001		
3840403	3840404		1	1001		
3840404	3840405		1	1009		
3840405	3840406		1	1009		
3840406	3840407		1	1001		
3840407	3840408,3840410		1	1001		
3840408	3840409		2			
3840409	3840413		1	1009		
3840410	3840411		2			
3840411	3840412		1	1009		
3840412	3840413		1	1009		
3840413	3840414		1	1006		
3840414	3840415		1	1009		
3840415	3840416		1	1006		
3840416	3840417		1	1009		
3840417	3840418		1	1005		
3840418	3840419		1	1009		
3840419	3840420		1	1005		
3840420	3840421		1	1005		
3840421	3840422		1	1001		
3840422	3840423		1	1009		
3840423	3840424		1	1009		
3840424	3840425		1	1009		
3840425			1	1009		
3840601	3840602		1	1001		
3840602	3840603		1	1001		
3840603	3840604		1	1001		
3840604	3840605		1	1001		
3840605	3840606,3840608,3840610		1	1001		
3840606	3840607		2			
3840607	3840612		1	1001		
3840608	3840609		2			
3840609	3840613		1	1001		
3840610	3840611		2			
3840611	3840612		2			
3840612	3840613		1	1001		
3840613	3840614		1	1001		
3840614	3840615		1	1001		
3840615	3840616		1	1001		
3840616	3840617		1	1001		
3840617	3840618		1	1001		
3840618	3840619		1	1009		
3840619	3840620		1	1009		
3840620	3840621		1	1006		
3840621	3840622		1	1006		
3840622	3840623		1	1001		
3840623	3840624		1	1009		
3840624	3840625		1	1006		
3840625	3840626		1	1001		
3840626	3840627		1	1001		
3840627	3840628,3840630		1	1005		
3840628	3840628		2			
3840629	3840633		1	1001		
3840630	3840631		2			
3840631	3840632		1	1001		
3840632	3840633		1	1001		
3840633	3840634		1	1001		
3840634	3840635		1	1001		
3840635	3840636		1	1001		
3840636	3840637		1	1001		
3840637	3840638		1	1001		
3840638	3840639		1	1001		
3840639	3840640		1	1005		
3840640	3840641,3840642		1	1005		
3840641	3840643		2			
3840642	3840643		2			
3840643	3840644		1	1009		
3840644	3840645		1	1009		
3840645	3840646		1	1006		
3840646	3840647		1	1005		
3840647	3840648		1	1005		
3840648	3840649		1	1009		
3840649	3840650		1	1001		
3840650			1	1001		
3840801			1	1001		
3840802			1	1006		
3840803			1	1009		
3840701			1	1001		
3840702			1	1006		
3840703	3840704		1	1009		
3840704			1	1009		
3840705			2			
3840706			2			
3840707			1	1005		
3840708			1	1009		
3970201	3970202		1	1009	0.2	
3970202	3970203		1	1009	0.2	
3970203	3970204		1	1001	0.2	
3970204	3970205		1	1005	0.2	
3970205	3970206		1	1001	0.2	
3970206	3970207		1	1001	0.2	
3970207	3970208		1	1001	0.2	
3970208	3970209		1	1001	0.2	
3970209	3970210		1	1006	0.2	
3970210	3970211		1	1005	0.2	
3970211	3970212		1	1005	0.2	
3970212	3970213		1	1001	0.2	
3970213	3970214,3970215		1	1001	0.2	
3970214	3970216		2		0.2	
3970215	3970216		2		0.2	
3970216	3970217		1	1001	0.2	
3970217	3970218		1	1009	0.2	
3970218	3970219		1	1009	0.2	
3970219	3970220		1	1009	0.2	
3970220	3970221		1	1006	0.2	
3970221		1	2		0.2	
3970301			1	1005	0.2	
3970302			1	1005	0.2	
3970401	3970402		1	1001	0.2	
3970402	3970403		1	1001	0.2	
3970403	3970404		1	1001	0.2	
3970404	3970405		1	1001	0.2	
3970405	3970406,3970408		1	1001	0.2	
3970406	3970407		2		0.2	
3970407	3970410		1	1001	0.2	
3970408	3970409		2		0.2	
3970409	3970410		1	1001	0.2	
3970410	3970411		1	1001	0.2	
3970411	3970412		1	1001	0.2	
3970412	3970413		1	1001	0.2	
3970413	3970414		1	1001	0.2	
3970414	3970415		1	1001	0.2	
3970415	3970416		1	1009	0.2	
3970416	3970417		1	1009	0.2	
3970417	3970418		1	1006	0.2	
3970418	3970419		1	1006	0.2	
3970419	3970420		1	1001	0.2	
3970420	3970421		1	1009	0.2	
3970421	3970422		1	1006	0.2	
3970422	3970423		1	1001	0.2	
3970423	3970424		1	1001	0.2	
3970424	3970425,3970427		1	1005	0.2	
3970425	3970426		2		0.2	
3970426	3970430		1	1001	0.2	
3970427	3970428		2		0.2	
3970428	3970429		1	1001	0.2	
3970429	3970430		1	1001	0.2	
3970430	3970431		1	1001	0.2	
3970431	3970432		1	1001	0.2	
3970432	3970433		1	1005	0.2	
3970433	3970434,3970435		1	1005	0.2	
3970434	3970436		2		0.2	
3970435	3970436		2		0.2	
3970436	3970437		1	1009	0.2	
3970437	3970438		1	1009	0.2	
3970438	3970439		1	1006	0.2	
3970439	3970440		1	1005	0.2	
3970440	3970441		1	1009	0.2	
3970441	3970442		1	1001	0.2	
3970442			1	1001	0.2	
3880101	3880102		1	1005	0.2	
3880102	3880103		1	1005	0.2	
3880103	3880104		1	1001	0.2	
3880104	3880105		1	1001	0.2	
3880105	3880106		1	1001	0.2	
3880106			1	1006	0.2	
3880202			1	1001	0.1	
3880203			1	1001	0.1	
3880204			1	1006	0.1	
3880205			1	1006	0.1	
3880301	3880302		1	1001	0.1	
3880302	3880303		1	1001	0.1	
3880303	3880304		1	1001	0.1	
3880304	3880305		1	1009	0.1	
3880305	3880306		1	1009	0.1	
3880306	3880307		1	1001	0.1	
3880307			1	1001	0.1	
3880401	3880402		1	1005	0.1	
3880402	3880403		1	1006	0.1	
3880403			1	1006	0.1	
