台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
200490209	200490210	1	2			
200490210	200490211		1	1005		
200490211	200490212		1	1403		
200490212			1	146301		
200490301			1	1403		
200490401	200490402		1	146301		
200490402	200490403		1	146301		
200490403			1	146301		
200490501	200490502		1	1005		
200490502	200490503		1	1005		
200490503			1	1005		
200490601	200490602		1	1403		
200490602	200490603	1	2			
200490603	200490604		1	1403		
200490604	200490605		1	146301		
200490605			1	146301		
200490701	200490702		1	1005		
200490702			1	1005		
200490801	200490802		1	146101		
200490802	200490803		1	1005		
200490803	200490804	1	2			
200490804	200490805		1	146101		
200490805	200490806		1	1005		
200490806	200490807		1	146101		
200490807	200490808		1	146101		
200490808			1	146101		
200500101	200500102		1	1605		
200500102	200500103	1	2			
200500103	200500104		1	1605		
200500104	200500105		1	1605		
200500105	200500106		1	1605		
200500106	200500107		1	1605		
200500107	200500108,200500109		1	1605		
200500108	200500110		2			
200500109	200500112		2			
200500110	200500111		1	1605		
200500111	200500114		1	1605		
200500112	200500113		1	1605		
200500113	200500114		1	1605		
200500114	200500115		1	1605		
200500115			1	1605		
200500201	200500202		1	1605		
200500202	200500203	1	2			
200500203	200500204		1	1605		
200500204	200500205		1	1605		
200500205	200500206		1	1605		
200500206			1	1605		
200500301	200500302		1	1605		
200500302	200500303		1	1605		
200500303			1	1605		
200510101	200510102		1	1465		
200510102	200510103	1	2			
200510103	200510104		1	1465		
200510104	200510105		1	1465		
200510105	200510106		1	1465		
200510106	200510107		1	1465		
200510107	200510108		1	1465		
200510108	200510109		1	1465		
200510109	200510110,200510112		1	1465		
200510110	200510111	1	2			
200510111			1	1465		
200510112	200510113	1	2			
200510113	200510114		1	1465		
200510114	200510115		1	1465		
200510115			1	1465		
200510201	200510202		1	1403		
200510202			1	1403		
200510203	200510204	1	2			
200510204	200510205		1	1403		
200510205	200510206		1	1403		
200510206	200510207	1	2			
200510207	200510208		1	1403		
200510208	200510209		1	1403		
200510209			1	1403		
200510210	200510211		2			
200510211			1	1403		
200510301	200510302		1	1431		
200510302			1	1431		
200510303	200510304	1	2			
200510304	200510305		1	1431		
200510305	200510306		1	1431		
200510306	200510307		1	1431		
200510307	200510308		1	1431		
200510308	200510309		1	1431		
200510309	200510310		1	1431		
200510310			1	1431		
200510311	200510312		2			
200510312			1	1431		
200510401	200510402		1	1537		
200510402			1	1537		
200510403	200510404		2			
200510404	200510405		1	1537		
200510405	200510406		1	1537		
200510406	200510407		1	1537		
200510407	200510408		1	1537		
200510408			1	1537		
200510409	200510410		2			
200510410			1	1537		
200510501	200510502		1	1413		
200510502			1	1413		
200510503	200510504		2			
200510504	200510505		1	1413		
200510505	200510506		1	1413		
200510506	200510507		1	1413		
200510507	200510508		1	1413		
200510508			1	1413		
200510509	200510510		2			
200510510			1	1413		
200510601	200510602		1	1461		
200510602	200510603		1	1461		
200510603	200510604	1	2			
200510604	200510605		1	1461		
200510605	200510606		1	1461		
200510606	200510607		1	1461		
200510607	200510608		1	1461		
200510608	200510609		1	1461		
200510609	200510610		1	1461		
200510610	200510611		1	1461		
200510611	200510612		1	1461		
200510612	200510613		1	1461		
200510613	200510614	1	2			
200510614	200510615		1	1461		
200510615			1	1461		
200510701	200510702		1	1465		
200510702	200510703		1	1465		
200510801			1	1465		
200510901	200510902		1	140301		
200510902	200510903		1	140301		
200510903	200510904		1	140301		
200510904	200510905		1	140301		
200510905	200510906		1	140301		
200510906	200510907		1	140301		
200510907	200510908		1	140301		
200510908	200510909		1	140301		
200510909	200510910		1	140301		
200510910			1	140301		
200511001	200511002		1	143101		
200511002	200511003		1	143101		
200511003	200511004		1	143101		
200511004	200511005		1	143101		
200511005	200511006		1	143101		
200511006	200511007		1	143101		
200511007	200511008		1	143101		
200511008	200511009		1	143101		
200511009	200511010		1	143101		
200511010			1	143101		
200511101	200511102		1	153701		
200511102	200511103		1	153701		
200511103	200511104		1	153701		
200511104	200511105		1	153701		
200511105	200511106		1	153701		
200511106	200511107		1	153701		
200511107	200511108		1	153701		
200511108	200511109		1	153701		
200511109	200511110		1	153701		
200511110	200511111		1	153701		
200511111	200511112		1	153701		
200511112			1	153701		
200511201	200511202		1	141301		
200511202	200511203		1	141301		
200511203	200511204		1	141301		
200511204	200511205		1	141301		
200511205	200511206		1	141301		
200511206	200511207		1	141301		
200511207	200511208		1	141301		
200511208	200511209		1	141301		
200511209	200511210		1	141301		
200511210			1	141301		
200511301	200511302		2			
200511302	200511303		1	1465		
200511303	200511304		1	1465		
200511304			1	1465		
200511401	200511402		2			
200511402	200511403		1	1465		
200511403	200511404		1	1465		
200511404			1	1465		
200511501	200511502		2			
200511502	200511503		1	1465		
200511503	200511504		1	1465		
200511504			1	1465		
200511601	200511602		2			
200511602	200511603		1	1465		
200511603	200511604		1	1465		
200511604			1	1465		
200511701			1	1465		
200511801	200511802		1	1465		
200511802	200511803		2			
200511803			1	1465		
200511804			1	1465		
200511805			1	1465		
200511806			1	1465		
200511807			1	1465		
200512001	200512002,200512007		1	140301		
200512002	200512003		2			
200512003	200512004		1	140301		
200512004	200512005		1	140301		
200512005	200512006		1	140301		
200512006			1	140301		
200512007	200512008		2			
200512008			1	140301		
200512101	200512102,200512108		1	143101		
200512102	200512103		2			
200512103	200512104		1	143101		
200512104	200512105		1	143101		
200512105	200512106		1	143101		
200512106	200512107		1	143101		
200512107			1	143101		
200512108	200512109		2			
200512109			1	143101		
200512201	200512202,200512206		1	153701		
200512202	200512203		2			
200512203	200512204		1	153701		
200512204	200512205		1	153701		
200512205			1	153701		
200512206	200512207		2			
200512207			1	153701		
200512301	200512302,200512307		1	141301		
200512302	200512303		2			
200512303	200512304		1	141301		
200512304	200512305		1	141301		
200512305	200512306		1	141301		
200512306			1	141301		
200512307	200512308		2			
200512308			1	141301		
200512401			1	1403		
200512501			1	1431		
200512601			1	1537		
200512701			1	1413		
200512801	200512802		2			
200512802			1	1465		
200512901	200512902		2			
200512902			1	1465		
200513001	200513002		2			
200513002			1	1465		
200513101	200513102		2			
200513102			1	1465		
200513201			1	1465		
200516701	200516702		2			
200516702			1	1465		
200516801			1	1465		
200516601	200516602		2			
200516602			1	1465		
200513301			1	1465		
200513401	200513402		2			
200513402			1	1465		
200513501	200513502		2			
200513502			1	1465		
200513601	200513602		2			
200513602			1	1465		
200513701	200513702		2			
200513702			1	1465		
200513801			1	1465		
200513802			1	1465		
200513901	200513902		2			
200513902			1	1465		
200514001	200514002		2			
200514002			1	1465		
200514101	200514102		2			
200514102			1	1465		
200514201	200514202		2			
200514202			1	1465		
200514301			1	1465		
200514401			1	1465		
200514501			1	1465		
200514601			1	1465		
200514701			1	1465		
200514801			1	1465		
200514901			1	1465		
200515101	200515102		1	1465		
200515102			1	1465		
200515201	200515202		1	1465		
200515202			1	1465		
200515301	200515302		2			
200515302	200515303		1	1465		
200515303			1	1465		
200515401	200515402		2			
200515402			1	1465		
200515501			1	1465		
200540101	200540102		1	140301		
200540102	200540103		1	140301		
200540103			1	140301		
200540201			1	140301		
200540301			1	140301		
200540401			1	140301		
200540501			1	140301		
200540601			1	140301		
200540701			1	140301		
200540801			1	140301		
200540901			1	140301		
200541001			1	140301		
200541101			1	140301		
200541201			1	140301		
200541301			1	140301		
200541401	200541402		1	140301		
200541402			1	140301		
200541501			1	140301		
200550101			1	143101		
200550201	200550202		1	143101		
200550202	200550203		1	143101		
200550203			1	143101		
200550301			1	143101		
200550401			1	143101		
200550501			1	143101		
200550601			1	143101		
200550701			1	143101		
200550801			1	143101		
200550901			1	143101		
200551001			1	143101		
200551101			1	143101		
200551201			1	143101		
200551301			1	143101		
200551401	200551402		1	143101		
200551402			1	143101		
200551501			1	153701		
200560101			1	153701		
200560201			1	153701		
200560301	200560302		1	153701		
200560302			1	153701		
200560401			1	153701		
200560501			1	153701		
200560601			1	153701		
200560701			1	153701		
200560801			1	153701		
200560901			1	153701		
200561001			1	153701		
200561101			1	153701		
200561201			1	153701		
200561301			1	153701		
200561401			1	153701		
200561501			1	153701		
200570101			1	153701		
200570201			1	141301		
200570301			1	141301		
200570401	200570402		1	141301		
200570402	200570403		1	141301		
200570403			1	141301		
200570501			1	141301		
200570601			1	141301		
200570701			1	141301		
200570801			1	141301		
200570901			1	141301		
200571001			1	141301		
200571101			1	141301		
200571201			1	141301		
200571301			1	141301		
200571401	200571402		1	141301		
200571402			1	141301		
200571501			1	141301		
200520101	200520102		1	20004		
200520102	200520103		1	20004		
200520103	200520104		1	20004		
200520104			1	20004		
200530101	200530102		1	1605		
200530102	200530103	1	2			
200530103	200530104		1	1605		
200530104	200530105		1	1605		
200530105	200530106		1	1605		
200530106	200530107		1	1605		
200530107	200530108,200530109		1	1605		
200530108	200530110		2			
200530109	200530112		2			
200530110	200530111		1	1605		
200530111	200530114		1	1605		
200530112	200530113		1	1605		
200530113	200530114		1	1605		
200530114	200530115		1	1605		
200530115			1	1605		
200530201	200530202		1	1605		
200530202	200530203	1	2			
200530203	200530204		1	1605		
200530204	200530205		1	1605		
200530205	200530206		1	1605		
200530206			1	1605		
200530301	200530302		1	1605		
200530302	200530303		1	1605		
200530303			1	1605		
2005401101	2005401102		1	1441		
2005401102	2005401103		1	1441		
2005401103	2005401104	1	2			
2005401104	2005401105		1	1441		
2005401105	2005401106		1	1441		
2005401106	2005401107		1	1441		
2005401107	2005401108		1	1441		
2005401108	2005401109		1	1441		
2005401109	2005401110,2005401111		1	1441		
2005401110	2005401112		2			
2005401111	2005401113		2			
2005401112			1	1441		
2005401113	2005401114		1	1441		
2005401114			1	1441		
2005412101	2005412102		1	1441		
2005412102		1	2			
2005402101	2005402102		1	1441		
2005402102	2005402103		1	1441		
2005402103	2005402104		1	1441		
2005402104	2005402105		1	1441		
2005402105	2005402106		1	1441		
2005402106			1	1441		
2005403101	2005403102		1	1441		
2005403102	2005403103		1	1441		
2005403103	2005403104		1	1441		
2005403104	2005403105		1	1441		
2005403105	2005403106		1	1441		
2005403106			1	1441		
2005404101	2005404102		1	1441		
2005404102	2005404103		1	1441		
2005404103	2005404104		1	1441		
2005404104	2005404105		1	1441		
2005404105			1	1441		
2005405101	2005405102		1	1441		
2005405102	2005405103		1	1441		
2005405103	2005405104		1	1441		
2005405104	2005405105		1	1441		
2005405105			1	1441		
2005406101	2005406102		1	1441		
2005406102	2005406103		1	1441		
2005406103	2005406104		1	1441		
2005406104	2005406105		1	1441		
2005406105	2005406106		1	1441		
2005406106			1	1441		
2005407101	2005407102		1	1533		
2005407102	2005407103	1	2			
2005407103	2005407104		1	1533		
2005407104	2005407105		1	1533		
2005407105	2005407106		1	1533		
2005407106	2005407107	1	2			
2005407107	2005407108		1	1005		
2005407108	2005407109		1	1005		
2005407109	2005407110		1	1533		
2005407110	2005407111		1	1533		
2005407111	2005407112		1	1533		
2005407112	2005407113,2005407114		1	1533		
2005407113	2005407115		2			
2005407114	2005407116		2			
2005407115	2005407117		1	1533		
2005407116	2005407117		1	1533		
2005407117	2005407118		1	1533		
2005407118			1	1533		
2005408101	2005408102		1	1533		
2005408102	2005408103	1	2			
2005408103	2005408104		1	1533		
2005408104	2005408105		1	1533		
2005408105	2005408106		1	1533		
2005408106	2005408107	1	2			
2005408107	2005408108		1	1005		
2005408108	2005408109		1	1005		
2005408109	2005408110		1	1533		
2005408110	2005408111		1	1533		
2005408111	2005408112		1	1533		
2005408112	2005408113,2005408114		1	1533		
2005408113	2005408115		2			
2005408114	2005408116		2			
2005408115	2005408117		1	1533		
2005408116	2005408117		1	1533		
2005408117	2005408118		1	1533		
2005408118			1	1533		
2005409101	2005409102		1	1533		
2005409102	2005409103	1	2			
2005409103	2005409104		1	1533		
2005409104	2005409105		1	1533		
2005409105	2005409106		1	1533		
2005409106	2005409107	1	2			
2005409107	2005409108		1	1005		
2005409108	2005409109		1	1005		
2005409109	2005409110		1	1005		
2005409110	2005409111		1	1533		
2005409111	2005409112		1	1533		
2005409112	2005409113,2005409114		1	1533		
2005409113	2005409115		2			
2005409114	2005409116		2			
2005409115	2005409117		1	1533		
2005409116	2005409117		1	1533		
2005409117	2005409118		1	1533		
2005409118	2005409119		1	1533		
2005409119			1	1533		
2005410101	2005410102		1	1533		
2005410102	2005410103	1	2			
2005410103	2005410104		1	1533		
2005410104	2005410105		1	1533		
2005410105	2005410106		1	1533		
2005410106	2005410107	1	2			
2005410107	2005410108		1	1005		
2005410108	2005410109		1	1005		
2005410109	2005410110		1	1533		
2005410110	2005410111		1	1533		
2005410111	2005410112,2005410113		1	1533		
2005410112	2005410114		2			
2005410113	2005410115		2			
2005410114	2005410116		1	1533		
2005410115	2005410116		1	1533		
2005410116	2005410117		1	1533		
2005410117			1	1533		
2005411101	2005411102		1	1533		
2005411102	2005411103	1	2			
2005411103	2005411104		1	1533		
2005411104	2005411105		1	1533		
2005411105	2005411106		1	1533		
2005411106	2005411107	1	2			
2005411107	2005411108		1	1005		
2005411108	2005411109		1	1005		
2005411109	2005411110		1	1533		
2005411110	2005411111		1	1533		
2005411111	2005411112		1	1533		
2005411112	2005411113,2005411114		1	1533		
2005411113	2005411115		2			
2005411114	2005411116		2			
2005411115	2005411118		1	1533		
2005411116	2005411117		1	1533		
2005411117	2005411118		1	1533		
2005411118	2005411119		1	1533		
2005411119	2005411120		1	1533		
2005411120			1	1533		
2005413101	2005413102		1	1441		
2005413102	2005413103	1	2			
2005413103	2005413104		1	1441		
2005413104	2005413105		1	1441		
2005413105	2005413106		1	1441		
2005413106	2005413107		1	1441		
2005413107			1	1441		
2005414101	2005414102		1	1441		
2005414102	2005414103	1	2			
2005414103	2005414104		1	1441		
2005414104	2005414105		1	1441		
2005414105	2005414106		1	1441		
2005414106	2005414107		1	1441		
2005414107			1	1441		
2005415101	2005415102		2			
2005415102	2005415103	1	1	1441		
2005415103	2005415104		1	1441		
2005415104	2005415105		1	1441		
2005415105	2005415106		1	1441		
2005415106	2005415107		1	1441		
2005415107	2005415108		1	1441		
2005415108			1	1441		
2005416101	2005416102		2			
2005416102	2005416103	1	1	1441		
2005416103	2005416104		1	1441		
2005416104	2005416105		1	1441		
2005416105	2005416106		1	1441		
2005416106	2005416107		1	1441		
2005416107	2005416108		1	1441		
2005416108			1	1441		
2005417101	2005417102		2			
2005417102	2005417103	1	1	1441		
2005417103	2005417104		1	1441		
2005417104	2005417105		1	1441		
2005417105	2005417106		1	1441		
2005417106	2005417107		1	1441		
2005417107	2005417108		1	1441		
2005417108	2005417109		1	1441		
2005417109			1	1441		
200580101	200580102		1	1601		
200580102	200580103	1	2			
200580103	200580104		1	1601		
200580104	200580105		1	1601		
200580105	200580106,200580108		1	1601		
200580106	200580107		2			
200580107	200580110		1	1601		
200580108	200580109		2			
200580109	200580110		1	1601		
200580110	200580111		1	1601		
200580111	200580112		1	142901		
200580112	200580113		1	142901		
200580113	200580114		1	1601		
200580114	200580115		1	142901		
200580115			1	142901		
200580201	200580202		1	1601		
200580202	200580203	1	2			
200580203	200580204		1	160101		
200580204	200580205		1	160101		
200580205	200580206		1	160101		
200580206	200580207		1	160101		
200580207	200580208		1	160101		
200580208	200580209		1	160101		
200580209	200580210,200580212		1	160101		
200580210	200580211		2			
200580211			1	160101		
200580212	200580213		2			
200580213			1	160101		
200580301	200580302		1	160101		
200580302	200580303		1	160101		
200580303			1	160101		
200580401			1	160101		
200580501	200580502		2			
200580502			1	160101		
200580601	200580602		2			
200580602			1	160101		
200580801	200580802		2			
200580802	200580803		1	160101		
200580901	200580902,200580907		1	142901		
200580902	200580903		2			
200580903	200580904		1	142901		
200580904	200580905		1	142901		
200580905	200580906		1	142901		
200580906			1	142901		
200580907	200580908		2			
200580908	200580909		1	142901		
200580909	200580910		1	142901		
200580910	200580911		1	142901		
200580911	200580912		1	142901		
200580912			1	142901		
200581101	200581102,200581104		1	160101		
200581102	200581103		2			
200581103	200581106		1	160101		
200581104	200581105		2			
200581105	200581106		1	160101		
200581106	200581107		1	160101		
200581107	200581108		1	160101		
200581108			1	160101		
200600101	200600102		1	1533		
200600102	200600103	1	2			
200600103	200600104		1	1533		
200600104	200600105		1	1533		
200600105	200600106		1	1533		
200600106	200600107		1	1533		
200600107	200600108,200600110		1	1533		
200600108	200600109		1	1533		
200600109	200600112		1	1533		
200600110	200600111		1	1533		
200600111	200600112		1	1533		
200600112	200600113		1	1533		
200600113	200600114		1	1533		
200600114	200600115		1	1533		
200600115			1	1533		
200600201			1	1005		
200600301			1	1005		
200600401	200600402		1	1005		
200600402			1	1005		
200600501	200600502		1	1441		
200600502	200600503,200600506		1	1441		
200600503	200600504		2			
200600504	200600505		1	1441		
200600505			1	1441		
200600506	200600507		2			
200600507	200600508		1	1441		
200600508	200600509		1	1441		
200600509			1	1441		
200600601			1	1473		
200600701	200600702		1	1473		
200600702	200600703	1	2			
200600703	200600704		1	1473		
200600704			1	1473		
200600705			1	1473		
200600706			1	1473		
200600801	200600802		1	1473		
200600802	200600803		1	1473		
200600803	200600804,200600806		1	1473		
200600804	200600805		1	1473		
200600805			1	1473		
200600806	200600807		1	1473		
200600807			1	1473		
200600901	200600902,200600904		1	1533		
200600902	200600903		2	1533		
200600903	200600907		1	1533		
200600904	200600905		2	1533		
200600905	200600906		1	1533		
200600906	200600907		1	1533		
200600907	200600908		1	1533		
200600908	200600909		1	1533		
200600909			1	1533		
200601001	200601002		1	1533		
200601002	200601003		1	1533		
200601003			1	1533		
200590101	200590102		1	1435		
200590102	200590103	1	2			
200590103	200590104		1	1435		
200590104	200590105		1	1435		
200590105	200590106		1	1435		
200590106	200590107		1	1435		
200590107	200590108,200590110		1	1435		
200590108	200590109		2			
200590109			1	1435		
200590110	200590111		2			
200590111	200590112		1	1435		
200590112			1	1435		
200590201			1	1435		
2005902001	2005902002		1	1435		
2005902002	2005902003		1	1435		
2005902003			1	1435		
2005904001	2005904002		1	1435		
2005904002			1	1435		
2005904010			1	1435		
2005904020			1	1435		
2005906001	2005906002		1	1435		
2005906002	2005906003		1	1435		
2005906003			1	1435		
2005910001	2005910002		1	141301		
2005910002	2005910003		1	1435		
2005910003	2005910004		1	1435		
2005910004	2005910005		1	1435		
2005910005	2005910006		1	1435		
2005910006	2005910007		1	141301		
2005910007	2005910008		1	141301		
2005910008	2005910009		1	141301		
2005910009	2005910010		1	1435		
2005910010	2005910011		1	1435		
2005910011			1	141301		
2005910101	2005910102		2			
2005910102	2005910103		1	141301		
2005910103			1	1435		
2005910601	2005910602		1	1435		
2005910602	2005910603		1	1435		
2005910603			1	1435		
2005910201	2005910202		2			
2005910202	2005910203		1	141301		
2005910203	2005910204		1	141301		
2005910204			1	141301		
2005910301	2005910302		1	1435		
2005910302			1	1435		
2005910501	2005910502		1	1435		
2005910502	2005910503		1	1435		
2005910503			1	1435		
2005910401	2005910402		1	1413		
2005910402	2005910403		1	1413		
2005910403			1	1413		
200610101	200610102		1	1537		
200610102	200610103		1	1537		
200610103	200610104	1	2			
200610104	200610105		1	1537		
200610105	200610106		1	1537		
200610106	200610111		1	1537		
200610111	200610107,200610109		1	1537		
200610107	200610108		2			
200610108			1	1537		
200610109	200610110		2			
200610110	200610112		1	1537		
200610112			1	1537		
200610201			1	1005		
200610301			1	1005		
200610302			1	1005		
200610303			1	1005		
200610304			1	1005		
200610401	200610402		1	1537		
200610402	200610403		1	1537		
200610403	200610404		1	1537		
200610404			1	1537		
200610501	200610502		1	1537		
200610502	200610503		1	1537		
200610503	200610504,200610506		1	1537		
200610504	200610505		2			
200610505	200610508		1	1537		
200610506	200610507		2			
200610507	200610508		1	1537		
200610508			1	1537		
200611101			1	1537		
200611201	200611202		1	1419		
200611202	200611203		1	1419		
200611203	200611204		1	1419		
200611204			1	1419		
200611301	200611302		1	1537		
200611302	200611303		1	1537		
200611303			1	1537		
200610601			1	1005		
200610602			1	1005		
200610701			1	1005		
200610702			1	1005		
200610703			1	1005		
200610801	200610802		1	1005		
200610802	200610803		1	1005		
200610803			1	1005		
200610901	200610902		1	1537		
200610902	200610903		1	1537		
200610903	200610904		1	1537		
200610904			1	1537		
200611001	200611002		1	1537		
200611002	200611003		1	1537		
200611003	200611004	1	2			
200611004	200611005		1	1537		
200611005	200611006		1	1537		
200611006	200611007		1	1537		
200611007	200611008		1	1537		
200611008			1	1537		
200620101	200620102		1	1604		
200620102	200620103	1	2			
200620103	200620104		1	1604		
200620104	200620105		1	1604		
200620105	200620106		1	1604		
200620106	200620107		1	1604		
200620107	200620108		1	1604		
200620108	200620109		1	1604		
200620109	200620110		1	1604		
200620110	200620111,200620112		1	1604		
200620111	200620113		2			
200620112	200620115		2			
200620113	200620114		1	1604		
200620114			1	1604		
200620115	200620116		1	1604		
200620116	200620117		1	1604		
200620117			1	1604		
200620201	200620202		1	1604		
200620202	200620203	1	2			
200620203	200620204		1	1604		
200620204	200620205		1	1604		
200620205			1	1604		
200620301	200620302		1	1604		
200620302	200620303	1	2			
200620303	200620304		1	1604		
200620304	200620305		1	1604		
200620305	200620306		1	1604		
200620306	200620307		1	1604		
200620307	200620308		1	1604		
200620308			1	1604		
200620401	200620402		1	1604		
200620402	200620403	1	2			
200620403	200620404		1	1604		
200620404	200620405		1	1604		
200620405	200620406		1	1604		
200620406	200620407		1	1604		
200620407			1	1604		
200620501	200620502		1	1605		
200620502	200620503	1	2			
200620503	200620504		1	1605		
200620504	200620505		1	1605		
200620505	200620506		1	1605		
200620506			1	1605		
200620601	200620602		1	1605		
200620602	200620603		1	1605		
200620603			1	1605		
200620701	200620702		1	1605		
200620702	200620703		1	1605		
200620703			1	1605		
200640101	200640102		1	1605		
200640102			1	1605		
200630101	200630102		1	141301		
200630102	200630103	1	2			
200630103	200630104		1	141301		
200630104	200630105		1	141301		
200630105	200630106		1	141301		
200630106	200630107		1	141301		
200630107	200630108		1	141301		
200630108	200630109		1	141301		
200630109	200630110,200630112		1	141301		
200630110	200630111		2			
200630111			1	141301		
200630112	200630113		2			
200630113	200630114		1	141301		
200630114	200630115		1	141301		
200630115	200630116		1	141301		
200630116			1	141301		
200630201	200630202		1	141301		
200630202	200630203	1	2			
200630203	200630204		1	141301		
200630204	200630205		1	141301		
200630205	200630206		1	141301		
200630206	200630207		1	141301		
200630207	200630208,200630210		1	141301		
200630208	200630209		2			
200630209			1	141301		
200630210	200630211		2			
200630211	200630212		1	141301		
200630212	200630213		1	141301		
200630213	200630214		1	141301		
200630214			1	141301		
200630301	200630302		1	141301		
200630302	200630303	1	2			
200630303	200630304		1	141301		
200630304	200630305		1	141301		
200630305	200630306		1	141301		
200630306	200630307		1	141301		
200630307	200630308		1	141301		
200630308	200630309,200630311		1	141301		
200630309	200630310		2			
200630310			1	141301		
200630311	200630312		2			
200630312	200630313		1	141301		
200630313	200630314		1	141301		
200630314	200630315		1	141301		
200630315	200630316		1	141301		
200630316	200630317		1	141301		
200630317			1	141301		
200630601	200630602		1	141301		
200630602	200630603		1	141301		
200630603			1	141301		
200630801	200630802		1	141301		
200630802	200630803		1	141301		
200630803	200630804		1	141301		
200630804	200630805		1	141301		
200630805	200630806		1	141301		
200630806	200630807		1	141301		
200630807			1	141301		
200631001	200631002		1	141301		
200631002	200631003		1	141301		
200631003	200631004		1	141301		
200631004			1	141301		
200630701	200630702		1	1005		
200630702	200630703		1	1005		
200630703			1	1005		
200630901	200630902		1	1005		
200630902	200630903		1	1005		
200630903			1	1005		
200631101	200631102		1	1005		
200631102	200631103		1	1005		
200631103			1	1005		
200630401	200630402		1	1005		
200630402			1	1005		
200630501	200630502		1	1005		
200630502			1	1005		
200631501	200630602		1	1005		
200631502			1	1005		
200631201	200631202		1	141101		
200631202	200631203		1	141301		
200631203	200631204	1	2			
200631204	200631205		1	141301		
200631205	200631206		1	141301		
200631206	200631207		1	141301		
200631207	200631208		1	141101		
200631208	200631209		1	141301		
200631209			1	141101		
200631301	200631302		1	140901		
200631302	200631303		1	141301		
200631303	200631304	1	2			
200631304	200631305		1	141301		
200631305	200631306		1	141301		
200631306	200631307		1	141301		
200631307	200631308		1	140901		
200631308	200631309		1	1005		
200631309	200631310		1	141301		
200631310			1	141101		
200631601	200631602		1	140901		
200631602	200631603	1	2			
200631603	200631604		1	140901		
200631604	200631605		1	140901		
200631605	200631606		1	140901		
200631606	200631607		1	140901		
200631607	200631608		1	140901		
200631608			1	140901		
200631401	200631402		1	141101		
200631402	200631403		1	141301		
200631403	200631404	1	2			
200631404	200631405		1	141301		
200631405	200631406		1	141301		
200631406	200631407		1	141101		
200631407	200631408		1	141301		
200631408			1	141101		
200650101	200650102		1	1605		
200650102	200650103	1	2			
200650103	200650104		1	1605		
200650104	200650105		1	1605		
200650105	200650106		1	1605		
200650106	200650107		1	1605		
200650107			1	1605		
200650108	200650109,200650110		1	1605		
200650109	200650111		2			
200650110	200650113		2			
200650111	200650112		1	1605		
200650112	200650115		1	1605		
200650113	200650114		1	1605		
200650114	200650115		1	1605		
200650115			1	1605		
200650201	200650202		1	1605		
200650202	200650203	1	2			
200650203	200650204		1	1605		
200650204	200650205		1	1605		
200650205	200650206		1	1605		
200650206			1	1605		
200650301	200650302		1	1605		
200650302	200650303		1	1605		
200650303			1	1605		
200660101	200660102		1	1605		
200660102	200660103	1	2			
200660103	200660104		1	1605		
200660104	200660105		1	1605		
200660105	200660106		1	1605		
200660106	200660107		1	1605		
200660107	200660108,200660109		1	1605		
200660108	200660110		2			
200660109	200660112		2			
200660110	200660111		1	1605		
200660111	200660114		1	1605		
200660112	200660113		1	1605		
200660113	200660114		1	1605		
200660114	200660115		1	1605		
200660115			1	1605		
200660201	200660202		1	1605		
200660202	200660203	1	2			
200660203	200660204		1	1605		
200660204	200660205		1	1605		
200660205	200660206		1	1605		
200660206			1	1605		
200660301	200660302		1	1605		
200660302	200660303		1	1605		
200660303			1	1605		
200300101	200300102		1	1512		
200300102	200300103		1	1005		
200300103	200300104		1	1512		
200300104	200300105		1	1512		
200300105	200300106		1	1005		
200300106	200300107		1	1005		
200300107	200300108		1	1512		
200300108	200300109		1	1512		
200300109	200300110		1	1512		
200300110	200300111		1	1005		
200300111	200300112		1	1512		
200300112	200300113,200300114		1	1512		
200300113	200300116		2			
200300114	200300115		2			
200300115	200300116		1	1512		
200300116	200300117		1	1512		
200300117	200300118		1	1512		
200300118		1	2			
200300201	200300202		1	1512		
200300202	200300203,200300205		1	1512		
200300203	200300204		2			
200300204	200300207		1	1512		
200300205	200300206		2			
200300206	200300207		1	1512		
200300207	200300208		1	1512		
200300208	200300209		1	1512		
200300209	200300210		1	1512		
200300210	200300211		1	1512		
200300211	200300212		1	1512		
200300212	200300213		1	1005		
200300213	200300214		1	1512		
200300214	200300215		1	1512		
200300215	200300216		1	1512		
200300216			1	1512		
200300301	200300302		1	1005		
200300302			1	1005		
200310101	200310102		1	1512		
200310102	200310103,200310105		1	1512		
200310103	200310104		2			
200310104	200310107		1	1512		
200310105	200310106		2			
200310106	200310107		1	1512		
200310107	200310108		1	1512		
200310108	200310109		1	1512		
200310109	200310110		1	1512		
200310110	200310111		1	1005		
200310111	200310112		1	1512		
200310112	200310113		1	1512		
200310113	200310114		1	1512		
200310114	200310115,200310117		1	1512		
200310115	200310116		2			
200310116	200310119		1	1512		
200310117	200310118		2			
200310118	200310119		1	1512		
200310119			1	1512		
200310201	200310202		1	1512		
200310202	200310203		1	1512		
200310203			1	1512		
200310301	200310302		1	1005		
200310302	200310303		1	1512		
200310303	200310304		1	1512		
200310304	200310305		1	1512		
200310305	200310306		1	1512		
200310306	200310307,200310309		1	1512		
200310307	200310308		2			
200310308	200310312		1	1512		
200310309	200310310		2			
200310310	200310311		1	1512		
200310311	200310312		1	1512		
200310312	200310313		1	1512		
200310313			1	1512		
200310401	200310402		1	1512		
200310402	200310403,200310406		1	1512		
200310403	200310404		1	1512		
