台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
120030841	120030842		1	10045		
120030842	120030843		1	10045		
120030843	120030844		1	1627		
120030844	120030845		1	10045		
120030845	120030846		1	10045		
120030846	120030847		1	1005		
120030847	120030848		1	10045		
120030848	120030849		1	1005		
120030849	120030850		1	1627		
120030850	120030851	1	2			
120030851	120030852		1	1627		
120030852			1	10045		
120030901	120030902		1	1624		
120030902	120030903,120030904		1	1624		
120030903	120030905		2			
120030904	120030905		2			
120030905	120030906		1	1624		
120030906	120030907		1	1624		
120030907	120030908		1	1624		
120030908	120030909		1	1624		
120030909	120030910		1	1005		
120030910	120030911		1	1624		
120030911	120030912		1	1005		
120030912	120030913		1	1624		
120030913	120030914		1	1005		
120030914	120030915		1	1624		
120030915	120030916		1	1624		
120030916	120030917,120030918		1	1624		
120030917	120030919		2			
120030918	120030919		2			
120030919	120030920		1	1624		
120030920	120030921,120030922		1	1624		
120030921	120030923		2			
120030922	120030923		2			
120030923	120030924		1	1624		
120030924	120030925		1	1624		
120030925	120030926		1	1005		
120030926	120030927		1	1624		
120030927			1	1624		
610045101	610045102		1	10045		
610045102			1	1005		
610045201	610045202		1	10045		
610045202			1	10045		
610045301	610045302		1	10045		
610045302			1	10045		
610045401	610045402		1	10045		
610045402			1	1005		
610045501			1	1005		
610045502			1	1005		
610045503			1	1005		
610045601			1	1005		
610045602			1	1005		
610045603	610045604		1	1005		
610045604			1	1005		
610045701			1	1005		
610045702			1	1005		
120020901			1	1005		
120021201			1	1005		
120021301			1	1005		
120021901	120021902		1	1005		
120021902			1	1005		
120022001	120022002		1	1005		
120022002			1	1005		
